/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/vendor/google.golang.org/genproto/googleapis/pubsub/v1/pubsub.pb.go,"[1791, 2000, 2161]",/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/vendor/google.golang.org/genproto/googleapis/bigtable/admin/v2/table.pb.go,[635],/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/vendor/google.golang.org/genproto/googleapis/bigtable/admin/v2/bigtable_table_admin.pb.go,"[173, 1045, 1128, 1302]",/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/vendor/google.golang.org/cloud/option.go,[21],/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/vendor/google.golang.org/grpc/Documentation/server-reflection-tutorial.md,"[56, 71]",/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/vendor/google.golang.org/grpc/examples/features/profiling/README.md,"[137, 148, 152]",/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/vendor/golang.org/x/sys/unix/syscall_unix_test.go,[593],/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/Godeps/Godeps.json,[421],/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/managescripts/bootstrappercontainer/startservicetunnel.sh,[50],/etc/network/interfaces,/etc/sysconfig/network-scripts/ifcfg-C, 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/managescripts/bootstrappercontainer/startservicetunnel.sh,[50],/etc/network, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/managescripts/bootstrappercontainer/install.sh,[365],/etc/netplan, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/managescripts/bootstrappercontainer/install.sh,[422],/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/managescripts/bootstrappercontainer/fortify.sh,[46],/etc/init, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/managescripts/bootstrappercontainer/mdsd.gcs.template.xml,[124],/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/managescripts/bootstrappercontainer/configure-certmonitor-startup.sh,[53],/etc/init, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/managescripts/bootstrappercontainer/configure-servicemonitoring-cron.sh,[23],/etc/init, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/managescripts/bootstrappercontainer/install.ossregistry.sh,[263],/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/managescripts/bootstrappercontainer/installcacerts.sh,[42],/etc/apt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/managescripts/bootstrappercontainer/startmdsd.sh,"[133, 134]",/etc/init, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/managescripts/bootstrappercontainer/acrcollectd/plugins/write_statsd/write_statsd.py,[236],/etc/init, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/docker/distribution/managescripts/bootstrappercontainer/td-agent.service,"[9, 10, 11, 20]",/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/theupdateframework/notary/docs/images/metadata-sequence.svg,[3],/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/theupdateframework/notary/server/storage/tuf_store_test.go,"[48, 85]",/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/theupdateframework/notary/server/timestamp/timestamp.go,[15],/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/theupdateframework/notary/server/handlers/default.go,[21],/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/theupdateframework/notary/storage/httpstore_test.go,"[296, 325, 357]",/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/theupdateframework/notary/tuf/tuf_test.go,[103],/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/theupdateframework/notary/tuf/data/roles.go,[115],/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/theupdateframework/notary/vendor/github.com/Azure/azure-sdk-for-go/storage/container_test.go,"[401, 424, 427, 428, 431]",/etc/init, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/theupdateframework/notary/vendor/github.com/Azure/azure-sdk-for-go/storage/recordings/ContainerSuite/TestListBlobsTraversal.yaml,[214],/etc/init, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/theupdateframework/notary/vendor/github.com/golang/protobuf/proto/text.go,[524],/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/theupdateframework/notary/vendor/golang.org/x/sys/unix/linux/Dockerfile,[4],/etc/apt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/theupdateframework/notary/vendor/golang.org/x/sys/plan9/zsysnum_plan9.go,[1],/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/theupdateframework/notary/client/tufclient.go,[275],/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/github.com/theupdateframework/notary/client/client_test.go,"[1272, 1276, 1771, 1862]",/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/deployment-ame/DeploymentArtifacts/MDSConfigs/AcrProdRegistryVer6v0/AcrProdRegistryVer6v0.xml,[123],/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/deployment-ame/EV2Deployment-Automation/EV2Deployment-GenevaLogs/Configuration/AcrProdRegistry/main.xml,[123],/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/deployment-ame/Scripts/ImageBuild/delete_resource_group.ps1,[76],/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/deployment-ame/Scripts/operations/deploymentpack/mdsd.acrkd.template.xml,[45],/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/deployment-ame/Scripts/operations/deploymentpack/install-azsecpack.sh,[59],/etc/cron.hourly, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/deployment-ame/Scripts/operations/deploymentpack/install-azsecpack.sh,"[86, 91]",/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/deployment-ame/Scripts/operations/deploymentpack/mdsd.acrci.template.xml,[45],/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/deployment-ame/CommonResources/HelmCharts/monitoring/charts/prometheus/charts/kube-state-metrics/templates/deployment.yaml,"[166, 171]",/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/ibiza/KraterExtension/loc/default/lss/default.lss,"[9, 15, 16, 17, 19, 26, 27, 33, 34, 35, 40, 48, 49, 53, 61, 62, 66, 74, 75, 76, 96, 99, 100, 104, 105, 109, 110, 119, 130, 133, 136, 139, 140, 154, 157, 160, 163, 164, 165, 170, 186, 187, 188, 193, 196, 197, 201, 204, 205, 215, 216, 220, 221, 236, 239, 242, 245, 248, 249, 264, 267, 270, 273, 276, 277, 288, 302, 305, 308, 309, 319, 322, 330, 331, 335, 338, 347, 348, 363, 366, 369, 372, 375, 376, 377, 392, 395, 403, 417, 420, 423, 424, 429, 432, 433, 442, 445, 448, 451, 454, 455, 459, 462, 465, 466, 481, 484, 487, 495, 498, 499, 503, 506, 507, 508, 521, 524, 527, 528, 532, 535, 536, 540, 543, 544, 548, 551, 554, 555, 556, 557, 562, 565, 566, 581, 582, 588, 591, 594, 597, 598, 602, 605, 608, 611, 612, 616, 619, 622, 625, 626, 630, 633, 636, 639, 640, 644, 647, 650, 653, 654, 666, 672, 673, 676, 679, 682, 685, 686, 690, 693, 696, 699, 700, 704, 707, 710, 713, 714, 718, 721, 724, 727, 728, 732, 735, 738, 741, 750, 751, 752, 756, 759, 762, 765, 781, 782, 783, 787, 790, 793, 796, 805, 806, 807, 811, 814, 817, 820, 829, 832, 833, 834, 838, 841, 844, 847, 856, 859, 860, 861, 865, 868, 871, 874, 883, 884, 885, 889, 892, 895, 898, 907, 908, 909, 913, 916, 919, 922, 923, 927, 930, 933, 936, 945, 948, 949, 950, 954, 957, 960, 963, 964, 968, 971, 974, 977, 978, 982, 985, 988, 991, 992, 996, 999, 1002, 1005, 1014, 1017, 1018, 1019, 1023, 1026, 1029, 1032, 1033, 1037, 1040, 1043, 1046, 1047, 1051, 1054, 1057, 1060, 1061, 1065, 1068, 1071, 1074, 1075, 1079, 1082, 1085, 1088, 1089, 1093, 1096, 1099, 1102, 1103, 1107, 1110, 1113, 1116, 1117, 1121, 1124, 1127, 1130, 1131, 1135, 1138, 1141, 1144, 1145, 1149, 1152, 1155, 1158, 1159, 1163, 1166, 1169, 1172, 1173, 1177, 1180, 1183, 1186, 1195, 1198, 1199, 1200, 1204, 1207, 1210, 1213, 1222, 1225, 1226, 1227, 1231, 1243, 1246, 1249, 1252, 1253, 1257, 1260, 1263, 1266, 1270, 1271, 1272, 1276, 1279, 1282, 1285, 1294, 1295, 1296, 1300, 1303, 1306, 1309, 1313, 1314, 1315, 1319, 1322, 1325, 1328, 1329, 1331, 1351, 1352, 1363, 1366, 1367, 1371, 1374, 1377, 1378, 1382, 1383, 1384, 1385, 1386, 1387, 1388]",/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/ibiza/KraterExtension/Definitions/Fx.d.ts,[414],/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/ibiza/KraterExtension/Definitions/MsPortalFx.d.ts,"[31950, 31984]",/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/ibiza/KraterExtension/Definitions/dx.schema.json,"[2954, 2980, 3105, 3131, 12217, 12243, 12462, 12488, 13047, 13073, 14474, 14500, 14556, 14582, 14625, 14651, 15480, 15506, 15878, 15904, 16225, 16251, 17077, 17103, 17622, 17648, 18088, 18114, 19804, 19830, 19979, 20005, 20530, 20556]",/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/ibiza/GalleryPackages/loc/default/lss/default.lss,"[9, 15, 16, 17, 19, 26, 27, 33, 34, 35, 40, 48, 49, 53, 61, 62, 66, 74, 75, 76, 96, 99, 100, 104, 105, 109, 110, 119, 130, 133, 136, 139, 140, 154, 157, 160, 163, 164, 165, 170, 186, 187, 188, 193, 196, 197, 201, 204, 205, 215, 216, 220, 221, 236, 239, 242, 245, 248, 249, 264, 267, 270, 273, 276, 277, 288, 302, 305, 308, 309, 319, 322, 330, 331, 335, 338, 347, 348, 363, 366, 369, 372, 375, 376, 377, 392, 395, 403, 417, 420, 423, 424, 429, 432, 433, 442, 445, 448, 451, 454, 455, 459, 462, 465, 466, 481, 484, 487, 495, 498, 499, 503, 506, 507, 508, 521, 524, 527, 528, 532, 535, 536, 540, 543, 544, 548, 551, 554, 555, 556, 557, 562, 565, 566, 581, 582, 588, 591, 594, 597, 598, 602, 605, 608, 611, 612, 616, 619, 622, 625, 626, 630, 633, 636, 639, 640, 644, 647, 650, 653, 654, 666, 672, 673, 676, 679, 682, 685, 686, 690, 693, 696, 699, 700, 704, 707, 710, 713, 714, 718, 721, 724, 727, 728, 732, 735, 738, 741, 750, 751, 752, 756, 759, 762, 765, 781, 782, 783, 787, 790, 793, 796, 805, 806, 807, 811, 814, 817, 820, 829, 832, 833, 834, 838, 841, 844, 847, 856, 859, 860, 861, 865, 868, 871, 874, 883, 884, 885, 889, 892, 895, 898, 907, 908, 909, 913, 916, 919, 922, 923, 927, 930, 933, 936, 945, 948, 949, 950, 954, 957, 960, 963, 964, 968, 971, 974, 977, 978, 982, 985, 988, 991, 992, 996, 999, 1002, 1005, 1014, 1017, 1018, 1019, 1023, 1026, 1029, 1032, 1033, 1037, 1040, 1043, 1046, 1047, 1051, 1054, 1057, 1060, 1061, 1065, 1068, 1071, 1074, 1075, 1079, 1082, 1085, 1088, 1089, 1093, 1096, 1099, 1102, 1103, 1107, 1110, 1113, 1116, 1117, 1121, 1124, 1127, 1130, 1131, 1135, 1138, 1141, 1144, 1145, 1149, 1152, 1155, 1158, 1159, 1163, 1166, 1169, 1172, 1173, 1177, 1180, 1183, 1186, 1195, 1198, 1199, 1200, 1204, 1207, 1210, 1213, 1222, 1225, 1226, 1227, 1231, 1243, 1246, 1249, 1252, 1253, 1257, 1260, 1263, 1266, 1270, 1271, 1272, 1276, 1279, 1282, 1285, 1294, 1295, 1296, 1300, 1303, 1306, 1309, 1313, 1314, 1315, 1319, 1322, 1325, 1328, 1329, 1331, 1351, 1352, 1363, 1366, 1367, 1371, 1374, 1377, 1378, 1382, 1383, 1384, 1385, 1386, 1387, 1388]",/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/tools/FanoutAutomation/AcrDeploymentFanout/.gitignore,[28],/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/azurecr.io/vaultservice/vendor/github.com/golang/protobuf/proto/text.go,[495],/opt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/ACR.Speculo/ACR.Speculo.Web.Legacy/Debian/Controllers/DebianArtifactController.cs,[61],/etc/apt, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/ACR.Billing/ACR.BillingService.Tests/Mocks/RegistrySizeSnapshotTable.cs,[15],/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/src/ACR.Billing/ACR.BillingService.Tests/Mocks/RegistryMasterSnapshotTable.cs,[15],/snap, , 
/home/julia/Mariner-Migration-Project/DevServices-ContainerRegistry-Service/OpenSource/google.golang.org-cloud-internal-opts 975617b05ea8a58727e6c1a06b6161ff4185a9f2/readme.txt,[1],/opt, , 
